transition_date,transition_hour,number_of_passenger,station_poi_desc_cd
2024-09-06,21,23,HALIC GUNEY
2024-09-06,21,5,GAYRETTEPE
2024-09-06,21,1,SISHANE KUZEY
2024-09-06,21,5,4 LEVENT 2 GUNEY
2024-09-06,21,1,LEVENT 2 KUZEY
2024-09-06,21,1,SISHANE KUZEY
2024-09-06,21,1,SISHANE KUZEY
2024-09-06,21,1,ITU KUZEY
2024-09-06,21,11,4 LEVENT KUZEY
2024-09-06,21,1,HALIC GUNEY
2024-09-06,21,1,OSMANBEY 2 GUNEY
2024-09-06,21,13,HALIC GUNEY
2024-09-06,21,2,SISLI 2 KUZEY
2024-09-06,21,1,GAYRETTEPE
2024-09-06,21,76,OSMANBEY 2 GUNEY
2024-09-06,21,2,ATATURK OTO SANAYI KUZEY
2024-09-06,21,162,GAYRETTEPE
2024-09-06,21,14,SISHANE KUZEY
2024-09-06,21,2,YENIKAPI GUNEY
2024-09-06,21,4,VEZNECILER GUNEY
2024-09-06,21,79,OSMANBEY KUZEY
2024-09-06,21,1,SISLI GUNEY
2024-09-06,21,4,YENIKAPI KUZEY
2024-09-06,21,55,HACIOSMAN
2024-09-06,21,1,LEVENT 2 KUZEY
2024-09-06,21,4,SISLI 2 KUZEY
2024-09-06,21,24,ITU GUNEY
2024-09-06,21,468,TAKSIM GUNEY
2024-09-06,21,1,OSMANBEY KUZEY
2024-09-06,21,16,SISLI 2 KUZEY
2024-09-06,21,2,SISHANE GUNEY
2024-09-06,21,1,HALIC GUNEY
2024-09-06,21,44,VEZNECILER KUZEY
2024-09-06,21,1,OSMANBEY 2 GUNEY
2024-09-06,21,3,SANAYI MAH. KUZEY
2024-09-06,21,86,TAKSIM GUNEY
2024-09-06,21,1,YENIKAPI KUZEY
2024-09-06,21,140,YENIKAPI GUNEY
2024-09-06,21,29,OSMANBEY 2 GUNEY
2024-09-06,21,51,SISHANE KUZEY
2024-09-06,21,24,SISLI 2 KUZEY
2024-09-06,21,5,HALIC GUNEY
2024-09-06,21,34,LEVENT GUNEY
2024-09-06,21,78,4 LEVENT KUZEY
2024-09-06,21,1,OSMANBEY 2 GUNEY
2024-09-06,21,1,TAKSIM GUNEY
2024-09-06,21,1,SISHANE GUNEY
2024-09-06,21,1,ITU KUZEY
2024-09-06,21,24,SANAYI MAH. GUNEY
2024-09-06,21,3,HALIC GUNEY
2024-09-06,21,1,OSMANBEY KUZEY
2024-09-06,21,7,HACIOSMAN
2024-09-06,21,1,YENIKAPI GUNEY
2024-09-06,21,1,4 LEVENT KUZEY
2024-09-06,21,1,OSMANBEY KUZEY
2024-09-06,21,2,YENIKAPI GUNEY
2024-09-06,21,1,SISHANE KUZEY
2024-09-06,21,3,OSMANBEY 2 GUNEY
2024-09-06,21,1,LEVENT 2 KUZEY
2024-09-06,21,3,SEYRANTEPE 3 STAD GIRISI
2024-09-06,21,1,SISLI 2 KUZEY
2024-09-06,21,26,TAKSIM GUNEY
2024-09-06,21,2,HACIOSMAN
2024-09-06,21,10,4 LEVENT KUZEY
2024-09-06,21,2,ATATURK OTO SANAYI GUNEY
2024-09-06,21,1,OSMANBEY 2 GUNEY
2024-09-06,21,130,VEZNECILER GUNEY
2024-09-06,21,2,SISLI 2 KUZEY
2024-09-06,21,70,SISLI 2 KUZEY
2024-09-06,21,208,SISHANE KUZEY
2024-09-06,21,22,SISLI GUNEY
2024-09-06,21,2,LEVENT GUNEY
2024-09-06,21,2,YENIKAPI GUNEY
2024-09-06,21,1,GAYRETTEPE
2024-09-06,21,1,TAKSIM GUNEY
2024-09-06,21,3,YENIKAPI KUZEY
2024-09-06,21,3,OSMANBEY 2 GUNEY
2024-09-06,21,8,HALIC GUNEY
2024-09-06,21,266,YENIKAPI KUZEY
2024-09-06,21,1,YENIKAPI GUNEY
2024-09-06,21,5,SISHANE KUZEY
2024-09-06,21,1,GAYRETTEPE
2024-09-06,21,12,VEZNECILER GUNEY
2024-09-06,21,1,LEVENT GUNEY
2024-09-06,21,4,ATATURK OTO SANAYI KUZEY
2024-09-06,21,6,SEYRANTEPE 2 DOGU
2024-09-06,21,9,DARUSSAFAKA
2024-09-06,21,1,SISLI GUNEY
2024-09-06,21,3,TAKSIM GUNEY
2024-09-06,21,40,4 LEVENT 2 GUNEY
2024-09-06,21,7,TAKSIM GUNEY
2024-09-06,21,2,LEVENT 2 KUZEY
2024-09-06,21,1,SISLI GUNEY
2024-09-06,21,207,OSMANBEY 2 GUNEY
2024-09-06,21,6,SISLI GUNEY
2024-09-06,21,2,4 LEVENT 2 GUNEY
2024-09-06,21,2,LEVENT 2 KUZEY
2024-09-06,21,30,YENIKAPI KUZEY
2024-09-06,21,1,VEZNECILER KUZEY
2024-09-06,21,1,SISHANE GUNEY
2024-09-06,21,23,4 LEVENT KUZEY
2024-09-06,21,4,SEYRANTEPE 2 DOGU
2024-09-06,21,1,YENIKAPI KUZEY
2024-09-06,21,26,SISLI GUNEY
2024-09-06,21,41,ITU KUZEY
2024-09-06,21,1,SISHANE GUNEY
2024-09-06,21,1,SISHANE GUNEY
2024-09-06,21,1,DARUSSAFAKA
2024-09-06,21,2,YENIKAPI GUNEY
2024-09-06,21,60,ITU GUNEY
2024-09-06,21,39,TAKSIM GUNEY
2024-09-06,21,98,YENIKAPI GUNEY
2024-09-06,21,35,YENIKAPI GUNEY
2024-09-06,21,1,OSMANBEY KUZEY
2024-09-06,21,2,OSMANBEY KUZEY
2024-09-06,21,131,HALIC GUNEY
2024-09-06,21,45,HALIC KUZEY
2024-09-06,21,51,GAYRETTEPE
2024-09-06,21,84,LEVENT GUNEY
2024-09-06,21,1,ITU GUNEY
2024-09-06,21,1,TAKSIM GUNEY
2024-09-06,21,1,SISLI GUNEY
2024-09-06,21,1,ITU GUNEY
2024-09-06,21,26,SEYRANTEPE 3 STAD GIRISI
2024-09-06,21,1,HACIOSMAN
2024-09-06,21,14,OSMANBEY 2 GUNEY
2024-09-06,21,126,SISLI 2 KUZEY
2024-09-06,21,1,ATATURK OTO SANAYI GUNEY
2024-09-06,21,3,VEZNECILER KUZEY
2024-09-06,21,12,GAYRETTEPE
2024-09-06,21,5,VEZNECILER KUZEY
2024-09-06,21,7,SISHANE GUNEY
2024-09-06,21,7,HALIC KUZEY
2024-09-06,21,1,HACIOSMAN
2024-09-06,21,41,HACIOSMAN
2024-09-06,21,1,LEVENT GUNEY
2024-09-06,21,7,TAKSIM GUNEY
2024-09-06,21,1,YENIKAPI GUNEY
2024-09-06,21,10,YENIKAPI KUZEY
2024-09-06,21,11,YENIKAPI GUNEY
2024-09-06,21,5,ITU GUNEY
2024-09-06,21,18,ITU KUZEY
2024-09-06,21,1,SISHANE KUZEY
2024-09-06,22,224,SISLI 2 KUZEY
2024-09-06,22,3,SISHANE KUZEY
2024-09-06,22,22,LEVENT GUNEY
2024-09-06,22,4,TAKSIM GUNEY
2024-09-06,22,3,OSMANBEY KUZEY
2024-09-06,22,112,GAYRETTEPE
2024-09-06,22,13,4 LEVENT KUZEY
2024-09-06,22,1,4 LEVENT KUZEY
2024-09-06,22,1,VEZNECILER GUNEY
2024-09-06,22,1,HALIC GUNEY
2024-09-06,22,3,4 LEVENT 2 GUNEY
2024-09-06,22,30,ITU GUNEY
2024-09-06,22,8,HALIC GUNEY
2024-09-06,22,19,SISHANE KUZEY
2024-09-06,22,2,ATATURK OTO SANAYI KUZEY
2024-09-06,22,81,YENIKAPI GUNEY
2024-09-06,22,1,SISHANE GUNEY
2024-09-06,22,134,HALIC GUNEY
2024-09-06,22,3,SISHANE KUZEY
2024-09-06,22,1,YENIKAPI KUZEY
2024-09-06,22,5,HALIC KUZEY
2024-09-06,22,2,SISLI 2 KUZEY
2024-09-06,22,2,YENIKAPI GUNEY
2024-09-06,22,13,SISLI 2 KUZEY
2024-09-06,22,10,4 LEVENT KUZEY
2024-09-06,22,3,SEYRANTEPE 3 STAD GIRISI
2024-09-06,22,8,SISLI GUNEY
2024-09-06,22,2,LEVENT GUNEY
2024-09-06,22,7,SANAYI MAH. KUZEY
2024-09-06,22,1,SISLI GUNEY
2024-09-06,22,1,VEZNECILER GUNEY
2024-09-06,22,2,SANAYI MAH. KUZEY
2024-09-06,22,1,YENIKAPI KUZEY
2024-09-06,22,30,OSMANBEY KUZEY
2024-09-06,22,4,YENIKAPI KUZEY
2024-09-06,22,19,SEYRANTEPE 3 STAD GIRISI
2024-09-06,22,12,YENIKAPI GUNEY
2024-09-06,22,2,HALIC GUNEY
2024-09-06,22,1,YENIKAPI KUZEY
2024-09-06,22,21,HALIC GUNEY
2024-09-06,22,1,SISHANE GUNEY
2024-09-06,22,53,ITU GUNEY
2024-09-06,22,6,ATATURK OTO SANAYI GUNEY
2024-09-06,22,153,LEVENT 2 KUZEY
2024-09-06,22,1,SEYRANTEPE 1 BATI
2024-09-06,22,23,LEVENT 2 KUZEY
2024-09-06,22,19,HACIOSMAN
2024-09-06,22,1,LEVENT 2 KUZEY
2024-09-06,22,5,VEZNECILER GUNEY
2024-09-06,22,26,OSMANBEY 2 GUNEY
2024-09-06,22,1,4 LEVENT 2 GUNEY
2024-09-06,22,1,ITU GUNEY
2024-09-06,22,33,TAKSIM GUNEY
2024-09-06,22,1,YENIKAPI KUZEY
2024-09-06,22,2,SEYRANTEPE 2 DOGU
2024-09-06,22,1,YENIKAPI KUZEY
2024-09-06,22,1,VEZNECILER KUZEY
2024-09-06,22,1,SISHANE KUZEY
2024-09-06,22,2,HALIC GUNEY
2024-09-06,22,42,TAKSIM GUNEY
2024-09-06,22,4,SISLI 2 KUZEY
2024-09-06,22,54,4 LEVENT KUZEY
2024-09-06,22,1,YENIKAPI GUNEY
2024-09-06,22,1,4 LEVENT KUZEY
2024-09-06,22,1,TAKSIM GUNEY
2024-09-06,22,66,SISLI 2 KUZEY
2024-09-06,22,34,YENIKAPI GUNEY
2024-09-06,22,85,LEVENT GUNEY
2024-09-06,22,4,OSMANBEY KUZEY
2024-09-06,22,22,SANAYI MAH. GUNEY
2024-09-06,22,33,HACIOSMAN
2024-09-06,22,1,SISLI 2 KUZEY
2024-09-06,22,13,ATATURK OTO SANAYI GUNEY
2024-09-06,22,3,GAYRETTEPE
2024-09-06,22,2,YENIKAPI KUZEY
2024-09-06,22,39,LEVENT GUNEY
2024-09-06,22,2,HALIC KUZEY
2024-09-06,22,2,ITU KUZEY
2024-09-06,22,2,SANAYI MAH. GUNEY
2024-09-06,22,1,4 LEVENT KUZEY
2024-09-06,22,1,YENIKAPI KUZEY
2024-09-06,22,71,ITU KUZEY
2024-09-06,22,48,HACIOSMAN
2024-09-06,22,1,LEVENT GUNEY
2024-09-06,22,1,HALIC GUNEY
2024-09-06,22,1,HALIC KUZEY
2024-09-06,22,1,GAYRETTEPE
2024-09-06,22,1,LEVENT 2 KUZEY
2024-09-06,22,1,LEVENT 2 KUZEY
2024-09-06,22,1,ATATURK OTO SANAYI GUNEY
2024-09-06,22,1,VEZNECILER KUZEY
2024-09-06,22,4,HACIOSMAN
2024-09-06,22,46,YENIKAPI KUZEY
2024-09-06,22,4,VEZNECILER KUZEY
2024-09-06,22,1,OSMANBEY 2 GUNEY
2024-09-06,22,1,ATATURK OTO SANAYI GUNEY
2024-09-06,22,1,SISHANE GUNEY
2024-09-06,22,10,SISLI GUNEY
2024-09-06,22,3,TAKSIM GUNEY
2024-09-06,22,506,TAKSIM GUNEY
2024-09-06,22,4,SISHANE KUZEY
2024-09-06,22,51,HALIC KUZEY
2024-09-06,22,1,HALIC KUZEY
2024-09-06,22,178,OSMANBEY KUZEY
2024-09-06,22,1,OSMANBEY 2 GUNEY
2024-09-06,22,1,SEYRANTEPE 1 BATI
2024-09-06,22,4,SISLI GUNEY
2024-09-06,22,1,SISHANE KUZEY
2024-09-06,22,246,SISLI GUNEY
2024-09-06,22,1,DARUSSAFAKA
2024-09-06,22,92,SISLI 2 KUZEY
2024-09-06,22,2,4 LEVENT 2 GUNEY
2024-09-06,22,2,SISHANE KUZEY
2024-09-06,22,22,ATATURK OTO SANAYI GUNEY
2024-09-06,22,23,YENIKAPI KUZEY
2024-09-06,22,66,VEZNECILER KUZEY
2024-09-06,22,2,OSMANBEY 2 GUNEY
2024-09-06,22,45,GAYRETTEPE
2024-09-06,22,7,ATATURK OTO SANAYI KUZEY
2024-09-06,22,4,TAKSIM GUNEY
2024-09-06,22,1,SANAYI MAH. GUNEY
2024-09-06,22,10,DARUSSAFAKA
2024-09-06,22,7,GAYRETTEPE
2024-09-06,22,2,YENIKAPI KUZEY
2024-09-06,22,1,YENIKAPI GUNEY
2024-09-06,22,1,SEYRANTEPE 1 BATI
2024-09-06,22,1,ATATURK OTO SANAYI KUZEY
2024-09-06,22,1,SISHANE GUNEY
2024-09-06,22,1,VEZNECILER KUZEY
2024-09-06,22,74,OSMANBEY 2 GUNEY
2024-09-06,22,9,SISHANE KUZEY
2024-09-06,22,1,YENIKAPI GUNEY
2024-09-06,22,124,YENIKAPI GUNEY
2024-09-06,22,3,VEZNECILER GUNEY
2024-09-06,22,2,HACIOSMAN
2024-09-06,22,1,4 LEVENT 2 GUNEY
2024-09-06,22,4,YENIKAPI GUNEY
2024-09-06,22,5,DARUSSAFAKA
2024-09-06,22,2,LEVENT GUNEY
2024-09-06,22,1,ITU GUNEY
2024-09-06,22,1,SEYRANTEPE 3 STAD GIRISI
2024-09-06,22,27,SISHANE KUZEY
2024-09-06,22,17,4 LEVENT KUZEY
2024-09-06,22,1,OSMANBEY KUZEY
2024-09-06,22,11,OSMANBEY 2 GUNEY
2024-09-06,22,50,SEYRANTEPE 3 STAD GIRISI
2024-09-06,22,1,YENIKAPI GUNEY
2024-09-06,22,4,TAKSIM GUNEY
2024-09-06,22,3,SEYRANTEPE 1 BATI
2024-09-06,22,17,GAYRETTEPE
2024-09-06,22,17,HALIC GUNEY
2024-09-06,22,2,SISLI GUNEY
2024-09-06,22,39,SISLI GUNEY
2024-09-06,22,11,ITU KUZEY
2024-09-06,22,2,SISHANE KUZEY
2024-09-06,22,106,SISHANE GUNEY
2024-09-06,22,1,4 LEVENT KUZEY
2024-09-06,22,2,LEVENT 2 KUZEY
2024-09-06,22,1,DARUSSAFAKA
2024-09-06,22,1,ATATURK OTO SANAYI GUNEY
2024-09-06,22,2,SANAYI MAH. GUNEY
2024-09-06,22,149,OSMANBEY 2 GUNEY
2024-09-06,22,1,DARUSSAFAKA
2024-09-06,22,1,4 LEVENT 2 GUNEY
2024-09-06,22,1,SEYRANTEPE 2 DOGU
2024-09-06,22,42,SISHANE KUZEY
2024-09-06,22,1,GAYRETTEPE
2024-09-06,22,11,4 LEVENT 2 GUNEY
2024-09-06,22,2,TAKSIM GUNEY
2024-09-06,22,4,GAYRETTEPE
2024-09-06,22,3,LEVENT GUNEY
2024-09-06,22,2,HALIC KUZEY
2024-09-06,22,2,OSMANBEY KUZEY
2024-09-06,22,1,TAKSIM GUNEY
2024-09-06,22,2,SEYRANTEPE 2 DOGU
2024-09-06,22,1,DARUSSAFAKA
2024-09-06,22,6,SISHANE GUNEY
2024-09-06,22,7,SEYRANTEPE 1 BATI
2024-09-06,22,2,SISHANE GUNEY
2024-09-06,22,5,LEVENT GUNEY
2024-09-06,22,1,ITU GUNEY
2024-09-06,22,93,TAKSIM GUNEY
2024-09-06,22,2,SISLI 2 KUZEY
2024-09-06,22,6,SANAYI MAH. KUZEY
2024-09-06,22,2,VEZNECILER GUNEY
2024-09-06,22,82,LEVENT 2 KUZEY
2024-09-06,22,3,SISHANE KUZEY
2024-09-06,22,7,TAKSIM GUNEY
2024-09-06,22,134,YENIKAPI KUZEY
2024-09-06,22,2,TAKSIM GUNEY
2024-09-06,22,3,SISHANE GUNEY
2024-09-06,22,1,ITU KUZEY
2024-09-06,22,209,SISHANE KUZEY
2024-09-06,22,9,HALIC KUZEY
2024-09-06,22,9,VEZNECILER KUZEY
2024-09-06,22,3,OSMANBEY 2 GUNEY
2024-09-06,22,8,ITU GUNEY
2024-09-06,22,5,YENIKAPI KUZEY
2024-09-06,22,1,VEZNECILER GUNEY
2024-09-06,22,4,SISHANE GUNEY
2024-09-06,22,1,LEVENT 2 KUZEY
2024-09-06,22,71,OSMANBEY KUZEY
2024-09-06,22,1,YENIKAPI KUZEY
2024-09-06,22,1,HALIC KUZEY
2024-09-06,22,1,LEVENT 2 KUZEY
2024-09-06,22,2,ITU GUNEY
2024-09-06,22,7,4 LEVENT 2 GUNEY
2024-09-06,22,11,YENIKAPI KUZEY
2024-09-06,22,1,ITU GUNEY
2024-09-06,22,79,VEZNECILER GUNEY
2024-09-06,22,54,GAYRETTEPE
2024-09-06,22,1,HALIC GUNEY
2024-09-06,22,42,4 LEVENT 2 GUNEY
2024-09-06,22,1,LEVENT GUNEY
2024-09-06,22,36,ITU KUZEY
2024-09-06,22,2,OSMANBEY 2 GUNEY
2024-09-06,22,16,SISHANE GUNEY
2024-09-06,22,1,ATATURK OTO SANAYI GUNEY
2024-09-06,22,7,SANAYI MAH. KUZEY
2024-09-06,22,33,DARUSSAFAKA
2024-09-06,22,11,VEZNECILER GUNEY
2024-09-06,22,15,SISLI 2 KUZEY
2024-09-06,22,2,TAKSIM GUNEY
2024-09-06,22,1,VEZNECILER GUNEY
2024-09-06,22,195,YENIKAPI KUZEY
2024-09-06,23,5,SISHANE GUNEY
2024-09-06,23,2,SANAYI MAH. GUNEY
2024-09-06,23,36,HALIC KUZEY
2024-09-06,23,6,4 LEVENT 2 GUNEY
2024-09-06,23,5,SISLI GUNEY
2024-09-06,23,1,ITU GUNEY
2024-09-06,23,3,SEYRANTEPE 3 STAD GIRISI
2024-09-06,23,20,YENIKAPI GUNEY
2024-09-06,23,2,SEYRANTEPE 2 DOGU
2024-09-06,23,9,LEVENT GUNEY
2024-09-06,23,1,SANAYI MAH. KUZEY
2024-09-06,23,6,OSMANBEY KUZEY
2024-09-06,23,2,YENIKAPI KUZEY
2024-09-06,23,1,HALIC GUNEY
2024-09-06,23,14,YENIKAPI KUZEY
2024-09-06,23,1,TAKSIM GUNEY
2024-09-06,23,15,SISLI 2 KUZEY
2024-09-06,23,1,SISLI 2 KUZEY
2024-09-06,23,1,YENIKAPI GUNEY
2024-09-06,23,2,OSMANBEY 2 GUNEY
2024-09-06,23,2,SISHANE GUNEY
2024-09-06,23,51,OSMANBEY 2 GUNEY
2024-09-06,23,1,TAKSIM GUNEY
2024-09-06,23,1,HACIOSMAN
2024-09-06,23,44,TAKSIM GUNEY
2024-09-06,23,29,SISHANE KUZEY
2024-09-06,23,3,SEYRANTEPE 1 BATI
2024-09-06,23,3,OSMANBEY 2 GUNEY
2024-09-06,23,3,TAKSIM GUNEY
2024-09-06,23,1,DARUSSAFAKA
2024-09-06,23,3,ATATURK OTO SANAYI KUZEY
2024-09-06,23,18,LEVENT GUNEY
2024-09-06,23,8,HALIC GUNEY
2024-09-06,23,1,GAYRETTEPE
2024-09-06,23,238,SISHANE KUZEY
2024-09-06,23,6,SANAYI MAH. KUZEY
2024-09-06,23,11,ATATURK OTO SANAYI GUNEY
2024-09-06,23,1,HALIC KUZEY
2024-09-06,23,1,ATATURK OTO SANAYI GUNEY
2024-09-06,23,4,4 LEVENT KUZEY
2024-09-06,23,1,SISHANE GUNEY
2024-09-06,23,97,HALIC GUNEY
2024-09-06,23,3,SISHANE GUNEY
2024-09-06,23,2,YENIKAPI KUZEY
2024-09-06,23,3,OSMANBEY KUZEY
2024-09-06,23,2,YENIKAPI KUZEY
2024-09-06,23,1,LEVENT GUNEY
2024-09-06,23,1,LEVENT 2 KUZEY
2024-09-06,23,1,SANAYI MAH. GUNEY
2024-09-06,23,3,ITU KUZEY
2024-09-06,23,172,OSMANBEY KUZEY
2024-09-06,23,46,SISHANE KUZEY
2024-09-06,23,29,SISLI 2 KUZEY
2024-09-06,23,23,4 LEVENT 2 GUNEY
2024-09-06,23,2,HALIC KUZEY
2024-09-06,23,3,VEZNECILER KUZEY
2024-09-06,23,40,4 LEVENT KUZEY
2024-09-06,23,49,TAKSIM GUNEY
2024-09-06,23,2,YENIKAPI KUZEY
2024-09-06,23,1,HALIC GUNEY
2024-09-06,23,2,SISHANE KUZEY
2024-09-06,23,25,HACIOSMAN
2024-09-06,23,142,SISLI 2 KUZEY
2024-09-06,23,25,ITU GUNEY
2024-09-06,23,1,OSMANBEY 2 GUNEY
2024-09-06,23,163,OSMANBEY 2 GUNEY
2024-09-06,23,1,LEVENT GUNEY
2024-09-06,23,1,SANAYI MAH. GUNEY
2024-09-06,23,18,OSMANBEY KUZEY
2024-09-06,23,3,4 LEVENT KUZEY
2024-09-06,23,4,SISHANE KUZEY
2024-09-06,23,1,SISHANE KUZEY
2024-09-06,23,16,SANAYI MAH. GUNEY
2024-09-06,23,1,OSMANBEY KUZEY
2024-09-06,23,13,HALIC GUNEY
2024-09-06,23,3,HALIC KUZEY
2024-09-06,23,5,HACIOSMAN
2024-09-06,23,1,YENIKAPI KUZEY
2024-09-06,23,112,SISHANE GUNEY
2024-09-06,23,1,YENIKAPI KUZEY
2024-09-06,23,35,LEVENT GUNEY
2024-09-06,23,2,OSMANBEY KUZEY
2024-09-06,23,7,LEVENT 2 KUZEY
2024-09-06,23,29,OSMANBEY 2 GUNEY
2024-09-06,23,3,YENIKAPI KUZEY
2024-09-06,23,11,GAYRETTEPE
2024-09-06,23,1,DARUSSAFAKA
2024-09-06,23,1,YENIKAPI KUZEY
2024-09-06,23,1,HACIOSMAN
2024-09-06,23,97,TAKSIM GUNEY
2024-09-06,23,54,OSMANBEY KUZEY
2024-09-06,23,1,TAKSIM GUNEY
2024-09-06,23,2,YENIKAPI KUZEY
2024-09-06,23,99,YENIKAPI KUZEY
2024-09-06,23,8,SISLI GUNEY
2024-09-06,23,1,OSMANBEY 2 GUNEY
2024-09-06,23,1,TAKSIM GUNEY
2024-09-06,23,190,YENIKAPI KUZEY
2024-09-06,23,1,HALIC KUZEY
2024-09-06,23,1,HACIOSMAN
2024-09-06,23,2,YENIKAPI GUNEY
2024-09-06,23,1,YENIKAPI KUZEY
2024-09-06,23,3,OSMANBEY KUZEY
2024-09-06,23,6,SISLI GUNEY
2024-09-06,23,5,VEZNECILER GUNEY
2024-09-06,23,1,4 LEVENT 2 GUNEY
2024-09-06,23,1,LEVENT GUNEY
2024-09-06,23,6,ITU KUZEY
2024-09-06,23,1,LEVENT 2 KUZEY
2024-09-06,23,1,GAYRETTEPE
2024-09-06,23,62,SISLI 2 KUZEY
2024-09-06,23,109,YENIKAPI GUNEY
2024-09-06,23,29,YENIKAPI KUZEY
2024-09-06,23,1,VEZNECILER GUNEY
2024-09-06,23,1,SISLI GUNEY
2024-09-06,23,9,SEYRANTEPE 3 STAD GIRISI
2024-09-06,23,3,HALIC GUNEY
2024-09-06,23,1,SISHANE KUZEY
2024-09-06,23,1,VEZNECILER GUNEY
2024-09-06,23,10,HALIC GUNEY
2024-09-06,23,1,GAYRETTEPE
2024-09-06,23,546,TAKSIM GUNEY
2024-09-06,23,9,VEZNECILER GUNEY
2024-09-06,23,2,SISHANE KUZEY
2024-09-06,23,1,HACIOSMAN
2024-09-06,23,2,VEZNECILER KUZEY
2024-09-06,23,1,OSMANBEY 2 GUNEY
2024-09-06,23,20,DARUSSAFAKA
2024-09-06,23,15,SISHANE GUNEY
2024-09-06,23,1,LEVENT 2 KUZEY
2024-09-06,23,10,DARUSSAFAKA
2024-09-06,23,4,HALIC GUNEY
2024-09-06,23,1,VEZNECILER GUNEY
2024-09-06,23,1,4 LEVENT KUZEY
2024-09-06,23,6,SISHANE KUZEY
2024-09-06,23,2,TAKSIM GUNEY
2024-09-06,23,1,SISHANE GUNEY
2024-09-06,23,1,TAKSIM GUNEY
2024-09-06,23,1,ITU GUNEY
2024-09-06,23,6,DARUSSAFAKA
2024-09-06,23,102,GAYRETTEPE
2024-09-06,23,17,LEVENT GUNEY
2024-09-06,23,1,SISHANE KUZEY
2024-09-06,23,4,TAKSIM GUNEY
2024-09-06,23,8,ITU KUZEY
2024-09-06,23,5,4 LEVENT 2 GUNEY
2024-09-06,23,2,SEYRANTEPE 1 BATI
2024-09-06,23,3,OSMANBEY 2 GUNEY
2024-09-06,23,5,GAYRETTEPE
2024-09-06,23,2,SISHANE KUZEY
2024-09-06,23,1,LEVENT GUNEY
2024-09-06,23,2,SEYRANTEPE 1 BATI
2024-09-06,23,77,SISLI GUNEY
2024-09-06,23,2,SISLI 2 KUZEY
2024-09-06,23,3,VEZNECILER GUNEY
2024-09-06,23,8,HACIOSMAN
2024-09-06,23,2,LEVENT 2 KUZEY
2024-09-06,23,1,GAYRETTEPE
2024-09-06,23,6,LEVENT 2 KUZEY
2024-09-06,23,48,LEVENT 2 KUZEY
2024-09-06,23,3,ATATURK OTO SANAYI GUNEY
2024-09-06,23,1,OSMANBEY 2 GUNEY
2024-09-06,23,55,VEZNECILER GUNEY
2024-09-06,23,5,ITU GUNEY
2024-09-06,23,2,DARUSSAFAKA
2024-09-06,23,2,SISLI 2 KUZEY
2024-09-06,23,1,OSMANBEY 2 GUNEY
2024-09-06,23,11,4 LEVENT KUZEY
2024-09-06,23,2,DARUSSAFAKA
2024-09-06,23,1,ATATURK OTO SANAYI KUZEY
2024-09-06,23,18,GAYRETTEPE
2024-09-06,23,2,OSMANBEY KUZEY
2024-09-06,23,31,GAYRETTEPE
2024-09-06,23,2,SEYRANTEPE 3 STAD GIRISI
2024-09-06,23,1,4 LEVENT 2 GUNEY
2024-09-06,23,6,SISLI 2 KUZEY
2024-09-06,23,31,HACIOSMAN
2024-09-06,23,7,YENIKAPI KUZEY
2024-09-06,23,39,YENIKAPI GUNEY
2024-09-06,23,2,SISLI 2 KUZEY
2024-09-06,23,1,OSMANBEY KUZEY
2024-09-06,23,1,YENIKAPI GUNEY
2024-09-06,23,2,VEZNECILER KUZEY
2024-09-06,23,3,OSMANBEY 2 GUNEY
2024-09-06,23,1,YENIKAPI GUNEY
2024-09-06,23,3,SEYRANTEPE 3 STAD GIRISI
2024-09-06,23,1,YENIKAPI GUNEY
2024-09-06,23,2,ATATURK OTO SANAYI GUNEY
2024-09-06,23,1,YENIKAPI GUNEY
2024-09-06,23,19,ITU GUNEY
2024-09-06,23,1,4 LEVENT KUZEY
2024-09-06,23,10,TAKSIM GUNEY
2024-09-06,23,1,SISHANE KUZEY
2024-09-06,23,105,DARUSSAFAKA
2024-09-06,23,1,ITU GUNEY
2024-09-06,23,17,LEVENT 2 KUZEY
2024-09-06,23,22,VEZNECILER KUZEY
2024-09-07,0,55,GAYRETTEPE
2024-09-07,0,15,GAYRETTEPE
2024-09-07,0,1,OSMANBEY 2 GUNEY
2024-09-07,0,29,TAKSIM GUNEY
2024-09-07,0,1,TAKSIM GUNEY
2024-09-07,0,1,GAYRETTEPE
2024-09-07,0,1,SISHANE KUZEY
2024-09-07,0,3,SISHANE GUNEY
2024-09-07,0,2,LEVENT 2 KUZEY
2024-09-07,0,2,SISLI GUNEY
2024-09-07,0,2,TAKSIM GUNEY
2024-09-07,0,1,SANAYI MAH. KUZEY
2024-09-07,0,9,HACIOSMAN
2024-09-07,0,2,ATATURK OTO SANAYI GUNEY
2024-09-07,0,1,DARUSSAFAKA
2024-09-07,0,10,VEZNECILER GUNEY
2024-09-07,0,13,4 LEVENT 2 GUNEY
2024-09-07,0,1,YENIKAPI KUZEY
2024-09-07,0,25,GAYRETTEPE
2024-09-07,0,52,SISHANE GUNEY
2024-09-07,0,2,HALIC KUZEY
2024-09-07,0,18,TAKSIM GUNEY
2024-09-07,0,16,4 LEVENT KUZEY
2024-09-07,0,1,HALIC GUNEY
2024-09-07,0,4,LEVENT GUNEY
2024-09-07,0,3,OSMANBEY KUZEY
2024-09-07,0,1,DARUSSAFAKA
2024-09-07,0,16,HALIC KUZEY
